function_name,polynomial_size,max_error,l2_error
toom3,81,0.00000000000001049784645495185565,0.00000000000002097321200467214892
toom4,81,0.00000000000001049784645495185565,0.00000000000002097321200467214892
naive,81,0.00000000000000195092479076700599,0.00000000000000636516548437542813
karatsuba,81,0.00000000000000284547734285608898,0.00000000000000917914830266322477
toom3,81,0.00000000000000634425060538702106,0.00000000000001886002401947127387
toom4,81,0.00000000000000634425060538702106,0.00000000000001886002401947127387
naive,81,0.00000000000000260003881950158166,0.00000000000000622352220135678574
karatsuba,81,0.00000000000000525520827789423360,0.00000000000001219680737732395185
toom3,81,0.00000000000000353866492121278381,0.00000000000001394904445555933783
toom4,81,0.00000000000000353866492121278381,0.00000000000001394904445555933783
naive,81,0.00000000000000210648180343905365,0.00000000000000643126840895778889
karatsuba,81,0.00000000000000301617396454952999,0.00000000000000784805983695013752
toom3,81,0.00000000000000590617501712537919,0.00000000000001705203835477435461
toom4,81,0.00000000000000590617501712537919,0.00000000000001705203835477435461
naive,81,0.00000000000000391039186899769590,0.00000000000000878583529737794158
karatsuba,81,0.00000000000000674774916740380689,0.00000000000001224248386237069523
toom3,81,0.00000000000001072670547156214057,0.00000000000001958782019258584938
toom4,81,0.00000000000001072670547156214057,0.00000000000001958782019258584938
naive,81,0.00000000000000211955397979549685,0.00000000000000634336573836990211
karatsuba,81,0.00000000000000340188075166993318,0.00000000000000883360267019605414
toom3,81,0.00000000000001007885437067256159,0.00000000000002475362919186282247
toom4,81,0.00000000000001007885437067256159,0.00000000000002475362919186282247
naive,81,0.00000000000000258962901345640117,0.00000000000000790558826465227431
karatsuba,81,0.00000000000000447487585063929821,0.00000000000001144732518061677549
toom3,81,0.00000000000001242778174221325562,0.00000000000002565706421092466930
toom4,81,0.00000000000001242778174221325562,0.00000000000002565706421092466930
naive,81,0.00000000000000302995104247094632,0.00000000000000726124265513237712
karatsuba,81,0.00000000000000286406502369167510,0.00000000000000900881952238975512
toom3,81,0.00000000000001150298639952433920,0.00000000000002783994445966692568
toom4,81,0.00000000000001150298639952433920,0.00000000000002783994445966692568
naive,81,0.00000000000000275253873313143601,0.00000000000000734302033488942684
karatsuba,81,0.00000000000000445308098137849025,0.00000000000001277067244953156262
toom3,81,0.00000000000000831288761862282764,0.00000000000002400099880183192309
toom4,81,0.00000000000000831288761862282764,0.00000000000002400099880183192309
naive,81,0.00000000000000368729178682132727,0.00000000000000647842598633238348
karatsuba,81,0.00000000000000455217244071129175,0.00000000000001026576398018375003
toom3,81,0.00000000000000513446191060896814,0.00000000000001914482520462958800
toom4,81,0.00000000000000513446191060896814,0.00000000000001914482520462958800
naive,81,0.00000000000000236719144695634847,0.00000000000000658816859559280390
karatsuba,81,0.00000000000000426376920108318215,0.00000000000001069617522260087151
toom3,81,0.00000000000000701360339854078679,0.00000000000001879467862805873302
toom4,81,0.00000000000000701360339854078679,0.00000000000001879467862805873302
naive,81,0.00000000000000227110900871661336,0.00000000000000667294409302718901
karatsuba,81,0.00000000000000277479232790413053,0.00000000000000922587891540835714
toom3,81,0.00000000000000522167090219864226,0.00000000000001733015094013121441
toom4,81,0.00000000000000522167090219864226,0.00000000000001733015094013121441
naive,81,0.00000000000000222294989918166013,0.00000000000000693797772002477378
karatsuba,81,0.00000000000000310621032661306237,0.00000000000000941535309860158911
toom3,81,0.00000000000000884936667024738705,0.00000000000002414810667943199180
toom4,81,0.00000000000000884936667024738705,0.00000000000002414810667943199180
naive,81,0.00000000000000268813803175185604,0.00000000000000632826348923053025
karatsuba,81,0.00000000000000489423824867583381,0.00000000000001006357781829999343
toom3,81,0.00000000000000530965059476785687,0.00000000000001550501776437891567
toom4,81,0.00000000000000530965059476785687,0.00000000000001550501776437891567
naive,81,0.00000000000000279811331544311482,0.00000000000000751939614212800492
karatsuba,81,0.00000000000000297610999122352105,0.00000000000001047270286727408901
toom3,81,0.00000000000000253664554987612865,0.00000000000001199895992555834593
toom4,81,0.00000000000000253664554987612865,0.00000000000001199895992555834593
naive,81,0.00000000000000373376280052363526,0.00000000000000640989584538312632
karatsuba,81,0.00000000000000261636692456854329,0.00000000000000839938218319110647
toom3,81,0.00000000000000721495430027872925,0.00000000000001479120234618532010
toom4,81,0.00000000000000721495430027872925,0.00000000000001479120234618532010
naive,81,0.00000000000000290096522529025383,0.00000000000000783282604738102976
karatsuba,81,0.00000000000000391668141824716696,0.00000000000001451189562644273647
toom3,81,0.00000000000000843414084183461364,0.00000000000001926887912825994422
toom4,81,0.00000000000000843414084183461364,0.00000000000001926887912825994422
naive,81,0.00000000000000204721229681473820,0.00000000000000584530045818060322
karatsuba,81,0.00000000000000318859988537933620,0.00000000000000838658980187494064
toom3,81,0.00000000000000424333882938127061,0.00000000000001253297614875724301
toom4,81,0.00000000000000424333882938127061,0.00000000000001253297614875724301
naive,81,0.00000000000000173735357185885790,0.00000000000000594404272961737934
karatsuba,81,0.00000000000000545180304495562283,0.00000000000001147828251519104275
toom3,81,0.00000000000000904779446447114472,0.00000000000001983014425254223368
toom4,81,0.00000000000000904779446447114472,0.00000000000001983014425254223368
naive,81,0.00000000000000288063088877889644,0.00000000000000775277491233537760
karatsuba,81,0.00000000000000298292769012618201,0.00000000000000983719552041920917
toom3,81,0.00000000000001176448250647489868,0.00000000000002488788235655589127
toom4,81,0.00000000000001176448250647489868,0.00000000000002488788235655589127
naive,81,0.00000000000000327640145162329893,0.00000000000000677333843339360075
karatsuba,81,0.00000000000000266818557353657317,0.00000000000000912709695735043562
toom3,81,0.00000000000000529520919871910728,0.00000000000001289454545867382985
toom4,81,0.00000000000000529520919871910728,0.00000000000001289454545867382985
naive,81,0.00000000000000269595355745145913,0.00000000000000657411575126491282
karatsuba,81,0.00000000000000478370234627889458,0.00000000000001257886401664583237
toom3,81,0.00000000000000301260326364946963,0.00000000000001217657566603649099
toom4,81,0.00000000000000301260326364946963,0.00000000000001217657566603649099
naive,81,0.00000000000000288295355514272208,0.00000000000000737830908884396610
karatsuba,81,0.00000000000000379616123130441337,0.00000000000000893623215535701800
toom3,81,0.00000000000000389458582799232928,0.00000000000001456464449742543561
toom4,81,0.00000000000000389458582799232928,0.00000000000001456464449742543561
naive,81,0.00000000000000218882738520836517,0.00000000000000583112350162234702
karatsuba,81,0.00000000000000325944721766156409,0.00000000000001023905409040748516
toom3,81,0.00000000000000602494843420241163,0.00000000000001755844798192273638
toom4,81,0.00000000000000602494843420241163,0.00000000000001755844798192273638
naive,81,0.00000000000000179220510046788137,0.00000000000000588594123048789324
karatsuba,81,0.00000000000000451735340286034664,0.00000000000000970363624351193374
toom3,81,0.00000000000000570381532146934230,0.00000000000002070202879767640417
toom4,81,0.00000000000000570381532146934230,0.00000000000002070202879767640417
naive,81,0.00000000000000184062307219688903,0.00000000000000573974805463833468
karatsuba,81,0.00000000000000407974843946431332,0.00000000000000985853325443992442
toom3,81,0.00000000000000527403026418612607,0.00000000000001449889089602441147
toom4,81,0.00000000000000527403026418612607,0.00000000000001449889089602441147
naive,81,0.00000000000000329989684970526975,0.00000000000000756151384603023279
karatsuba,81,0.00000000000000417433231526244190,0.00000000000001132801097018982110
toom3,81,0.00000000000000842391920592515632,0.00000000000002175870797000499594
toom4,81,0.00000000000000842391920592515632,0.00000000000002175870797000499594
naive,81,0.00000000000000337793869132129750,0.00000000000000730372218946124891
karatsuba,81,0.00000000000000343039167157067631,0.00000000000000941922120868705839
toom3,81,0.00000000000001265036873782510095,0.00000000000002369452628772517636
toom4,81,0.00000000000001265036873782510095,0.00000000000002369452628772517636
naive,81,0.00000000000000358861226001492538,0.00000000000000743675478567336134
karatsuba,81,0.00000000000000431934472009019168,0.00000000000001018378785120922610
toom3,81,0.00000000000000635387996780213710,0.00000000000001885881852886131804
toom4,81,0.00000000000000635387996780213710,0.00000000000001885881852886131804
naive,81,0.00000000000000356744722462782462,0.00000000000000809520629976200059
karatsuba,81,0.00000000000000437448560043679289,0.00000000000001130986384165543451
toom3,81,0.00000000000000385400919567414301,0.00000000000001217696548849302359
toom4,81,0.00000000000000385400919567414301,0.00000000000001217696548849302359
naive,81,0.00000000000000321834494135798860,0.00000000000000702351902457905629
karatsuba,81,0.00000000000000256773548704397747,0.00000000000000876415722525377706
toom3,81,0.00000000000000515672903057935508,0.00000000000001539528532209168618
toom4,81,0.00000000000000515672903057935508,0.00000000000001539528532209168618
naive,81,0.00000000000000188833294106221494,0.00000000000000562654519155658741
karatsuba,81,0.00000000000000490657472578515435,0.00000000000001273987782455760863
toom3,81,0.00000000000000855707305230844393,0.00000000000002254678767626147153
toom4,81,0.00000000000000855707305230844393,0.00000000000002254678767626147153
naive,81,0.00000000000000171631095189940085,0.00000000000000628199985406633179
karatsuba,81,0.00000000000000251332380845009351,0.00000000000000804720905195288062
toom3,81,0.00000000000001187949139877784209,0.00000000000002023413590429339699
toom4,81,0.00000000000001187949139877784209,0.00000000000002023413590429339699
naive,81,0.00000000000000245737799255787485,0.00000000000000685015535595632988
karatsuba,81,0.00000000000000303518447838339142,0.00000000000000998208854431040060
toom3,81,0.00000000000000396645954599662897,0.00000000000001698141454239301107
toom4,81,0.00000000000000396645954599662897,0.00000000000001698141454239301107
naive,81,0.00000000000000320836034693412943,0.00000000000000697291579893090620
karatsuba,81,0.00000000000000355098685963046158,0.00000000000001119393706023342114
toom3,81,0.00000000000000617183792468073941,0.00000000000001786731279790128439
toom4,81,0.00000000000000617183792468073941,0.00000000000001786731279790128439
naive,81,0.00000000000000306512418364026416,0.00000000000000787383532957191932
karatsuba,81,0.00000000000000391500899974216463,0.00000000000001027898162084183937
toom3,81,0.00000000000000328541860322229436,0.00000000000001323274807488413434
toom4,81,0.00000000000000328541860322229436,0.00000000000001323274807488413434
naive,81,0.00000000000000239960032065881415,0.00000000000000633056177878211841
karatsuba,81,0.00000000000000328777874035893938,0.00000000000000729633375263230902
toom3,81,0.00000000000000295576449953722472,0.00000000000000955981297519853941
toom4,81,0.00000000000000295576449953722472,0.00000000000000955981297519853941
naive,81,0.00000000000000198925618995808171,0.00000000000000519509902202346582
karatsuba,81,0.00000000000000336663260263131612,0.00000000000000994336772625931872
toom3,81,0.00000000000000412381061333510762,0.00000000000001349893528291721716
toom4,81,0.00000000000000412381061333510762,0.00000000000001349893528291721716
naive,81,0.00000000000000483273784434716959,0.00000000000000886208604600029173
karatsuba,81,0.00000000000000411140753716089112,0.00000000000001079341404021628481
toom3,81,0.00000000000000491158112478334707,0.00000000000001860436142731301017
toom4,81,0.00000000000000491158112478334707,0.00000000000001860436142731301017
naive,81,0.00000000000000182807105850967919,0.00000000000000591809328885485173
karatsuba,81,0.00000000000000596246190274323058,0.00000000000001310539982513053553
