function_name,poly_size,time_seconds
tom4,768,0.001049042
naive,768,0.007222891
karatsuba,768,0.002867937
tom3,768,0.001325846
tom4,768,0.001049995
naive,768,0.007389069
karatsuba,768,0.002429962
tom3,768,0.001591921
tom4,768,0.001153946
naive,768,0.007518053
karatsuba,768,0.001877069
tom3,768,0.001213074
tom4,768,0.001173019
naive,768,0.008729219
karatsuba,768,0.001918793
tom3,768,0.001490831
tom4,768,0.001142979
naive,768,0.007792950
karatsuba,768,0.002800941
tom3,768,0.001415014
tom4,768,0.001150131
naive,768,0.007687092
karatsuba,768,0.004740000
tom3,768,0.001966000
tom4,768,0.001637936
naive,768,0.008538008
karatsuba,768,0.002787113
tom3,768,0.002272129
tom4,768,0.002254963
naive,768,0.008416891
karatsuba,768,0.002138138
tom3,768,0.002385855
tom4,768,0.001850128
naive,768,0.008568048
karatsuba,768,0.002576828
tom3,768,0.002418995
tom4,768,0.001444101
naive,768,0.009762049
karatsuba,768,0.002379894
tom3,768,0.001640797
tom4,768,0.001280069
naive,768,0.009301901
karatsuba,768,0.002427101
tom3,768,0.001493931
tom4,768,0.001807928
naive,768,0.008191824
karatsuba,768,0.002207041
tom3,768,0.002856016
tom4,768,0.002099037
naive,768,0.010413170
karatsuba,768,0.004519939
tom3,768,0.002640009
tom4,768,0.002164841
naive,768,0.010621071
karatsuba,768,0.002494097
tom3,768,0.001490831
tom4,768,0.001262903
naive,768,0.009052992
karatsuba,768,0.002204895
tom3,768,0.001544952
tom4,768,0.001259089
naive,768,0.009693146
karatsuba,768,0.002862930
tom3,768,0.001851082
tom4,768,0.001333952
naive,768,0.008780003
karatsuba,768,0.002451897
tom3,768,0.001591921
tom4,768,0.001261950
naive,768,0.008791924
karatsuba,768,0.002480984
tom3,768,0.001752138
tom4,768,0.001394987
naive,768,0.009098053
karatsuba,768,0.004036903
tom3,768,0.001884937
tom4,768,0.001346827
naive,768,0.008938074
karatsuba,768,0.002974987
tom3,768,0.001816034
tom4,768,0.002242804
naive,768,0.009073973
karatsuba,768,0.002511978
tom3,768,0.002703905
tom4,768,0.002468109
naive,768,0.009310961
karatsuba,768,0.003520966
tom3,768,0.001934052
tom4,768,0.001757860
naive,768,0.009254932
karatsuba,768,0.002517939
tom3,768,0.001786947
tom4,768,0.001372099
naive,768,0.009294987
karatsuba,768,0.002585888
tom3,768,0.001766920
tom4,768,0.002559900
naive,768,0.010342121
karatsuba,768,0.003951073
tom3,768,0.001791954
tom4,768,0.001605988
naive,768,0.010460138
karatsuba,768,0.002713919
tom3,768,0.003061056
tom4,768,0.001646996
naive,768,0.010571003
karatsuba,768,0.003863811
tom3,768,0.002223969
tom4,768,0.002341986
naive,768,0.009250879
karatsuba,768,0.003390074
tom3,768,0.003079891
tom4,768,0.002418041
naive,768,0.009721994
karatsuba,768,0.003524065
tom3,768,0.001734972
tom4,768,0.001621008
naive,768,0.009846926
karatsuba,768,0.002645969
tom3,768,0.002839088
tom4,768,0.002154112
naive,768,0.010268927
karatsuba,768,0.007378817
tom3,768,0.002851009
tom4,768,0.001779795
naive,768,0.013846159
karatsuba,768,0.004947901
tom3,768,0.003052950
tom4,768,0.001827955
naive,768,0.012681961
karatsuba,768,0.004153013
tom3,768,0.003937006
tom4,768,0.002161026
naive,768,0.015386105
karatsuba,768,0.003509998
tom3,768,0.002712011
tom4,768,0.002838850
naive,768,0.014708042
karatsuba,768,0.003437996
tom3,768,0.002403021
tom4,768,0.003105879
naive,768,0.017414093
karatsuba,768,0.004808903
tom3,768,0.002642870
tom4,768,0.003160000
naive,768,0.021883011
karatsuba,768,0.010812998
tom3,768,0.003082991
tom4,768,0.003610849
naive,768,0.022933960
karatsuba,768,0.003675938
tom3,768,0.003738880
tom4,768,0.003009081
naive,768,0.020790100
karatsuba,768,0.004196882
tom3,768,0.002357006
tom4,768,0.002837896
naive,768,0.018522024
karatsuba,768,0.003547907
tom3,768,0.002371073
tom4,768,0.002207994
naive,768,0.015746832
karatsuba,768,0.004604101
tom3,768,0.002196074
tom4,768,0.001961946
naive,768,0.014794111
karatsuba,768,0.004652977
tom3,768,0.002696037
tom4,768,0.002274036
naive,768,0.017920017
karatsuba,768,0.003325939
tom3,768,0.004076958
tom4,768,0.002231121
naive,768,0.012238979
karatsuba,768,0.003396988
tom3,768,0.002175093
tom4,768,0.001950979
naive,768,0.015852928
karatsuba,768,0.003782988
tom3,768,0.002722979
tom4,768,0.003459930
naive,768,0.018449068
karatsuba,768,0.010726929
tom3,768,0.004485130
tom4,768,0.003525019
naive,768,0.018455982
karatsuba,768,0.004557133
tom3,768,0.004534006
tom4,768,0.002973080
naive,768,0.016382933
karatsuba,768,0.005185127
tom3,768,0.002877951
tom4,768,0.002642870
naive,768,0.017241001
karatsuba,768,0.005002975
tom3,768,0.002258062
tom4,768,0.003033876
naive,768,0.017595053
karatsuba,768,0.004880190
tom3,768,0.003834009
tom4,768,0.002202034
naive,768,0.019282103
karatsuba,768,0.005231857
tom3,768,0.003021955
tom4,768,0.002995968
naive,768,0.016215086
karatsuba,768,0.004032135
tom3,768,0.002388000
tom4,768,0.002097130
naive,768,0.015348911
karatsuba,768,0.004913092
tom3,768,0.003509045
tom4,768,0.002805948
naive,768,0.014959097
karatsuba,768,0.004145861
tom3,768,0.003680944
tom4,768,0.002671957
naive,768,0.021441936
karatsuba,768,0.006139994
tom3,768,0.003441095
tom4,768,0.005154848
naive,768,0.019196033
karatsuba,768,0.003432035
tom3,768,0.004266977
tom4,768,0.002168894
naive,768,0.013996124
karatsuba,768,0.004384995
tom3,768,0.002712011
tom4,768,0.003561974
naive,768,0.016288042
karatsuba,768,0.003906965
tom3,768,0.002665997
tom4,768,0.002352953
naive,768,0.019589901
karatsuba,768,0.005990982
tom3,768,0.003023863
tom4,768,0.003260136
naive,768,0.017596006
karatsuba,768,0.003921986
tom3,768,0.002767086
tom4,768,0.002482891
naive,768,0.013696909
karatsuba,768,0.004390001
tom3,768,0.002737045
tom4,768,0.002388000
naive,768,0.015707970
karatsuba,768,0.004768848
tom3,768,0.002786875
tom4,768,0.003790855
naive,768,0.017790079
karatsuba,768,0.004966974
tom3,768,0.003291130
tom4,768,0.002424955
naive,768,0.019836903
karatsuba,768,0.004745007
tom3,768,0.002662897
tom4,768,0.003547192
naive,768,0.015833855
karatsuba,768,0.004018784
tom3,768,0.003412008
tom4,768,0.002545118
naive,768,0.016967058
karatsuba,768,0.004383087
tom3,768,0.003051043
tom4,768,0.002359152
naive,768,0.024129868
karatsuba,768,0.005527020
tom3,768,0.003483057
tom4,768,0.002387047
naive,768,0.021028996
karatsuba,768,0.005014181
tom3,768,0.003664017
tom4,768,0.003041029
naive,768,0.018882036
karatsuba,768,0.007088900
tom3,768,0.004645109
tom4,768,0.003386974
naive,768,0.024986029
karatsuba,768,0.007682800
tom3,768,0.005167007
tom4,768,0.003363132
naive,768,0.020194054
karatsuba,768,0.004477024
tom3,768,0.002705097
tom4,768,0.002339125
naive,768,0.020607233
karatsuba,768,0.004040956
tom3,768,0.003798962
tom4,768,0.002444029
naive,768,0.016639948
karatsuba,768,0.005032063
tom3,768,0.003134012
tom4,768,0.003284931
naive,768,0.017107010
karatsuba,768,0.004530907
tom3,768,0.004453897
tom4,768,0.002463102
naive,768,0.022163153
karatsuba,768,0.007781029
tom3,768,0.004559040
tom4,768,0.003591061
naive,768,0.023283958
karatsuba,768,0.004527092
tom3,768,0.004481077
tom4,768,0.003536940
naive,768,0.031681061
karatsuba,768,0.006944180
tom3,768,0.008271933
tom4,768,0.003619194
naive,768,0.035749912
karatsuba,768,0.010446072
tom3,768,0.012092113
tom4,768,0.003584146
naive,768,0.036942959
karatsuba,768,0.010635853
tom3,768,0.007405996
tom4,768,0.003765106
naive,768,0.025615931
karatsuba,768,0.007932186
tom3,768,0.003958941
tom4,768,0.003247976
naive,768,0.021679878
karatsuba,768,0.005776882
tom3,768,0.004903078
tom4,768,0.002719164
naive,768,0.024518967
karatsuba,768,0.005078077
tom3,768,0.005453110
tom4,768,0.004244089
naive,768,0.034483910
karatsuba,768,0.006714106
tom3,768,0.004493952
tom4,768,0.002645016
naive,768,0.024785995
karatsuba,768,0.007176876
tom3,768,0.006760836
tom4,768,0.004240990
naive,768,0.022695065
karatsuba,768,0.006901026
tom3,768,0.009737015
tom4,768,0.003445148
naive,1024,0.038211107
karatsuba,1024,0.005727053
tom3,1024,0.009200096
tom4,1024,0.006065130
naive,1024,0.029894114
karatsuba,1024,0.008469105
tom3,1024,0.006406069
tom4,1024,0.005836010
naive,1024,0.028038025
karatsuba,1024,0.008465052
tom3,1024,0.010509968
tom4,1024,0.004148960
naive,1024,0.029191971
karatsuba,1024,0.006935120
tom3,1024,0.014862061
tom4,1024,0.004961967
naive,1024,0.035021782
karatsuba,1024,0.014405966
tom3,1024,0.014290094
tom4,1024,0.005903006
naive,1024,0.040888071
karatsuba,1024,0.006248951
tom3,1024,0.009783030
tom4,1024,0.005550861
naive,1024,0.032526016
karatsuba,1024,0.007375002
tom3,1024,0.011538029
tom4,1024,0.004992008
naive,1024,0.029224873
karatsuba,1024,0.005960941
tom3,1024,0.007086039
tom4,1024,0.003483057
naive,1024,0.052814007
karatsuba,1024,0.008013964
tom3,1024,0.009595871
tom4,1024,0.004119873
naive,1024,0.031333208
karatsuba,1024,0.007529974
tom3,1024,0.010873795
tom4,1024,0.005226135
naive,1024,0.039752007
karatsuba,1024,0.007215023
tom3,1024,0.010549068
tom4,1024,0.005321026
naive,1024,0.041991949
karatsuba,1024,0.008870125
tom3,1024,0.009031057
tom4,1024,0.005828142
naive,1024,0.031615019
karatsuba,1024,0.006436825
tom3,1024,0.011578798
tom4,1024,0.005618095
naive,1024,0.030169010
karatsuba,1024,0.006430864
tom3,1024,0.006725073
tom4,1024,0.003662109
naive,1024,0.030709982
karatsuba,1024,0.007867098
tom3,1024,0.010303020
tom4,1024,0.004317999
naive,1024,0.025642157
karatsuba,1024,0.007969856
tom3,1024,0.010601997
tom4,1024,0.008104801
naive,1024,-0.010316133
karatsuba,1024,0.007297993
tom3,1024,0.010936975
tom4,1024,0.004067898
naive,1024,0.029813766
karatsuba,1024,0.006508112
tom3,1024,0.006309032
tom4,1024,0.003709078
naive,1024,0.026596785
karatsuba,1024,0.006207943
tom3,1024,0.008521795
tom4,1024,0.002898932
naive,1024,0.028197050
karatsuba,1024,0.005198956
tom3,1024,0.005919933
tom4,1024,0.002851963
naive,1024,0.025701046
karatsuba,1024,0.013060093
tom3,1024,0.009124994
tom4,1024,0.003653049
naive,1024,0.024629831
karatsuba,1024,0.006618977
tom3,1024,0.006659031
tom4,1024,0.003633022
naive,1024,0.023118019
karatsuba,1024,0.005200863
tom3,1024,0.005856991
tom4,1024,0.003048897
naive,1024,0.021386862
karatsuba,1024,0.004606962
tom3,1024,0.006433010
tom4,1024,0.002912045
naive,1024,0.021543980
karatsuba,1024,0.007030964
tom3,1024,0.004937887
tom4,1024,0.003468037
naive,1024,0.022777081
karatsuba,1024,0.006731987
tom3,1024,0.005877018
tom4,1024,0.002934933
naive,1024,0.024674892
karatsuba,1024,0.005008221
tom3,1024,0.005903959
tom4,1024,0.004592896
naive,1024,0.029033899
karatsuba,1024,0.006395102
tom3,1024,0.007279158
tom4,1024,0.005089998
naive,1024,0.045721054
karatsuba,1024,0.009090185
tom3,1024,0.011971951
tom4,1024,0.005462885
naive,1024,0.033799887
karatsuba,1024,0.005836010
tom3,1024,0.021074057
tom4,1024,0.005302906
naive,1024,0.072515011
karatsuba,1024,0.019171953
tom3,1024,0.010926962
tom4,1024,0.005903006
naive,1024,0.071991920
karatsuba,1024,0.017616987
tom3,1024,0.020817995
tom4,1024,0.014711857
naive,1024,0.081712961
karatsuba,1024,0.007304907
tom3,1024,0.020456076
tom4,1024,0.004884005
naive,1024,0.066076040
karatsuba,1024,0.015257120
tom3,1024,0.013496161
tom4,1024,0.010962963
naive,1024,0.074384212
karatsuba,1024,0.027776957
tom3,1024,0.020977020
tom4,1024,0.011575222
naive,1024,0.081685066
karatsuba,1024,0.025161028
tom3,1024,0.030389071
tom4,1024,0.015933037
naive,1024,0.081665993
karatsuba,1024,0.029351950
tom3,1024,0.030351162
tom4,1024,0.014852047
naive,1024,0.082744122
karatsuba,1024,0.017808914
tom3,1024,0.029725075
tom4,1024,0.015665054
naive,1024,0.092138052
karatsuba,1024,0.017861843
tom3,1024,0.019792080
tom4,1024,0.012628078
naive,1024,0.075747967
karatsuba,1024,0.022893190
tom3,1024,0.023697853
tom4,1024,0.016194105
naive,1024,0.095176935
karatsuba,1024,0.028122902
tom3,1024,0.030451059
tom4,1024,0.005458117
naive,1024,0.080983877
karatsuba,1024,0.024929047
tom3,1024,0.018022060
tom4,1024,0.014307976
naive,1024,0.067554951
karatsuba,1024,0.014925957
tom3,1024,0.015661955
tom4,1024,0.006380796
naive,1024,0.038300991
karatsuba,1024,0.007768869
tom3,1024,0.012907982
tom4,1024,0.004544020
naive,1024,0.055726051
karatsuba,1024,0.012125015
tom3,1024,0.007183075
tom4,1024,0.007315874
naive,1024,0.045689821
karatsuba,1024,0.008634090
tom3,1024,0.014633894
tom4,1024,0.005444050
naive,1024,0.046609163
karatsuba,1024,0.007112026
tom3,1024,0.015391827
tom4,1024,0.005303144
naive,1024,0.066198111
karatsuba,1024,0.020061016
tom3,1024,0.029021978
tom4,1024,0.014925957
naive,1024,0.081872940
karatsuba,1024,0.023458958
tom3,1024,0.031261921
tom4,1024,0.014467955
naive,1024,0.094579220
karatsuba,1024,0.014548063
tom3,1024,0.030094862
tom4,1024,0.013323069
naive,1024,0.053366899
karatsuba,1024,0.014487982
tom3,1024,0.013440847
tom4,1024,0.006661177
naive,1024,0.043460846
karatsuba,1024,0.006367207
tom3,1024,0.012372017
tom4,1024,0.004438162
naive,1024,0.056269884
karatsuba,1024,0.011377096
tom3,1024,0.010829210
tom4,1024,0.012480021
naive,1024,0.042752028
karatsuba,1024,0.007005930
tom3,1024,0.009966135
tom4,1024,0.004875898
naive,1024,0.062485933
karatsuba,1024,0.019577026
tom3,1024,0.022787094
tom4,1024,0.005484104
naive,1024,0.080027103
karatsuba,1024,0.017776012
tom3,1024,0.009553194
tom4,1024,0.005441904
naive,1024,0.077152014
karatsuba,1024,0.025583982
tom3,1024,0.019589901
tom4,1024,0.014914036
naive,1024,0.076050043
karatsuba,1024,0.017987967
tom3,1024,0.017918825
tom4,1024,0.004947901
naive,1024,0.055035114
karatsuba,1024,0.006858110
tom3,1024,0.009161949
tom4,1024,0.004294872
naive,1024,0.066691875
karatsuba,1024,0.010563850
tom3,1024,0.030779839
tom4,1024,0.014068842
naive,1024,0.091758013
karatsuba,1024,0.018233061
tom3,1024,0.025772095
tom4,1024,0.008527994
naive,1024,0.088320971
karatsuba,1024,0.014508009
tom3,1024,0.019394875
tom4,1024,0.005187988
naive,1024,0.057689905
karatsuba,1024,0.016721010
tom3,1024,0.008966923
tom4,1024,0.005542994
naive,1024,0.071082115
karatsuba,1024,0.017601013
tom3,1024,0.009006977
tom4,1024,0.005183935
naive,1024,0.068560123
karatsuba,1024,0.014149189
tom3,1024,0.029238939
tom4,1024,0.014512062
naive,1024,0.075965166
karatsuba,1024,0.015726805
tom3,1024,0.017578840
tom4,1024,0.010101080
naive,1024,0.049118996
karatsuba,1024,0.006602049
tom3,1024,0.031121969
tom4,1024,0.005412102
naive,1024,0.064179897
karatsuba,1024,0.013037920
tom3,1024,0.020709991
tom4,1024,0.006767035
naive,1024,0.079954147
karatsuba,1024,0.019529104
tom3,1024,0.030040979
tom4,1024,0.014576912
naive,1024,0.053109884
karatsuba,1024,0.007643938
tom3,1024,0.031588793
tom4,1024,0.008154154
naive,1024,0.075418949
karatsuba,1024,0.016216993
tom3,1024,0.027698994
tom4,1024,0.004112959
naive,1024,0.066841125
karatsuba,1024,0.016149998
tom3,1024,0.028409958
tom4,1024,0.004630089
naive,1024,0.067054987
karatsuba,1024,0.028117895
tom3,1024,0.026685953
tom4,1024,0.014482021
naive,1024,0.081779003
karatsuba,1024,0.017511845
tom3,1024,0.029083967
tom4,1024,0.007618904
naive,1024,0.095464945
karatsuba,1024,0.008659124
tom3,1024,0.021615982
tom4,1024,0.009028196
naive,1024,0.091850042
karatsuba,1024,0.009188890
tom3,1024,0.030318022
tom4,1024,0.015177965
naive,1024,0.059071064
karatsuba,1024,0.008161783
tom3,1024,0.010138988
tom4,1024,0.003020048
naive,1024,0.033734083
karatsuba,1024,0.011286020
tom3,1024,0.014739990
tom4,1024,0.004343033
naive,1024,0.061599016
karatsuba,1024,0.014310122
tom3,1024,0.012845039
tom4,1024,0.005358934
naive,1024,0.022083998
karatsuba,1024,0.005391121
tom3,1024,0.004746914
tom4,1024,0.002647877
naive,1024,0.020828962
karatsuba,1024,0.004965067
tom3,1024,0.009943008
tom4,1024,0.003115892
naive,1024,0.023124933
karatsuba,1024,0.006466866
tom3,1024,0.004600048
tom4,1024,0.003931999
naive,1024,0.022516966
karatsuba,1024,0.005189896
tom3,1024,0.004480124
tom4,1024,0.002701998
naive,1024,0.020394087
karatsuba,1024,0.004374027
tom3,1024,0.004716873
tom4,1024,0.002667904
naive,1024,0.021723032
karatsuba,1024,0.004055023
tom3,1024,0.006665945
tom4,1024,0.002943039
naive,1024,0.021723986
karatsuba,1024,0.005108118
tom3,1024,0.004556894
tom4,1024,0.002784967
naive,1024,0.019478083
karatsuba,1024,0.004780054
tom3,1024,0.004534006
tom4,1024,0.004066944
naive,1024,0.023047924
karatsuba,1024,0.007469893
tom3,1024,0.009483099
tom4,1024,0.005084038
naive,1024,0.027031898
karatsuba,1024,0.006325960
tom3,1024,0.005783081
tom4,1024,0.003264904
naive,1024,0.026273012
karatsuba,1024,0.005730152
tom3,1024,0.010651112
tom4,1024,0.004166842
naive,1024,0.033190012
karatsuba,1024,0.006654978
tom3,1024,0.006921053
tom4,1024,0.006295919
naive,1024,0.024290085
karatsuba,1024,0.006356001
tom3,1024,0.007987022
tom4,1024,0.003725052
naive,1024,0.025067091
karatsuba,1024,0.009871960
tom3,1024,0.005952835
tom4,1024,0.002924919
naive,1024,0.026493073
karatsuba,1024,0.004181147
tom3,1024,0.005516052
tom4,1024,0.003175974
naive,1024,0.023351908
karatsuba,1024,0.005513906
tom3,1024,0.006179810
tom4,1024,0.003459930
naive,1024,0.038130045
karatsuba,1024,0.009369850
tom3,1024,0.006765127
tom4,1024,0.007038116
naive,1024,0.023777008
karatsuba,1024,0.004666090
tom3,1024,0.006347895
tom4,1024,0.003332853
naive,1024,0.023087978
karatsuba,1024,0.005555868
tom3,1024,0.004136086
tom4,1024,0.002431870
naive,1024,0.022845030
karatsuba,1024,0.004312992
tom3,1024,0.007290125
tom4,1024,0.002484083
naive,1024,0.020385981
karatsuba,1024,0.005294800
tom3,1024,0.005326986
tom4,1024,0.003334999
naive,1024,0.021800995
karatsuba,1024,0.004049063
tom3,1024,0.004934072
tom4,1024,0.002808094
naive,1024,0.021047115
karatsuba,1024,0.004403830
tom3,1024,0.004306078
tom4,1024,0.002413034
naive,1024,0.017179966
karatsuba,1024,0.004219055
tom3,1024,0.004437923
tom4,1024,0.002504826
naive,1024,0.017973900
karatsuba,1024,0.004307985
tom3,1024,0.004673958
tom4,1024,0.002634048
naive,1024,0.025280952
karatsuba,1024,0.005487919
tom3,1024,0.005695820
tom4,1024,0.002469063
naive,1024,0.021265030
karatsuba,1024,0.003717184
tom3,1024,0.005362034
tom4,1024,0.002727032
naive,1024,0.017296076
karatsuba,1024,0.003683090
tom3,1024,0.004640818
tom4,1024,0.002851963
naive,1024,0.020015001
karatsuba,1024,0.003973007
tom3,1024,0.006885052
tom4,1024,0.003023863
naive,1024,0.023005962
karatsuba,1024,0.005414963
tom3,1024,0.006431103
tom4,1024,0.003090858
naive,1024,0.022764206
karatsuba,1024,0.005292177
tom3,1024,0.006400824
tom4,1024,0.003353119
naive,1024,0.023525953
karatsuba,1024,0.005867004
tom3,1024,0.005368948
tom4,1024,0.003693104
naive,1024,0.023247004
karatsuba,1024,0.005437136
tom3,1024,0.008008003
tom4,1024,0.003484011
naive,1024,0.021013021
karatsuba,1024,0.005624056
tom3,1024,0.005082130
tom4,1024,0.003866911
naive,1024,0.022948980
karatsuba,1024,0.004367113
tom3,1024,0.005497932
tom4,1024,0.003375053
naive,1024,0.027112007
karatsuba,1024,0.013036966
tom3,1024,0.007536888
tom4,1024,0.003594160
naive,1024,0.028731108
karatsuba,1024,0.006464958
tom3,1024,0.008131981
tom4,1024,0.002885103
naive,1024,0.023295879
karatsuba,1024,0.006561041
tom3,1024,0.006260872
tom4,1024,0.003261805
naive,1024,0.025435209
karatsuba,1024,0.006099939
tom3,1024,0.008860111
tom4,1024,0.003484011
naive,1024,0.025703907
karatsuba,1024,0.006209135
tom3,1024,0.010356903
tom4,1024,0.003695965
naive,1024,0.032820225
karatsuba,1024,0.005436182
tom3,1024,0.014124155
tom4,1024,0.003907919
naive,1024,0.041227102
karatsuba,1024,0.011582851
tom3,1024,0.027445078
tom4,1024,0.013438940
naive,1024,0.054398060
karatsuba,1024,0.007460833
tom3,1024,0.020087004
tom4,1024,0.005033016
naive,1024,0.068663120
karatsuba,1024,0.012920141
tom3,1024,0.027721167
tom4,1024,0.004449844
naive,1024,0.060334921
karatsuba,1024,0.006726980
tom3,1024,0.023184061
tom4,1024,0.004132032
naive,1024,0.051179886
